Date,Slot,Room,Block,SeatNo,USN,Course-sNo,Course-Code
13-Nov-25,Slot-4,318A,A,1,22BTRSN011,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,2,22BTRSN012,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,3,22BTRSN013,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,4,22BTRSN014,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,5,22BTRSN015,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,6,22BTRSN016,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,7,22BTRSN017,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,8,22BTRSN018,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,9,22BTRSN020,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,10,22BTRSN021,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,11,22BTRSN022,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,12,22BTRSN024,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,13,22BTRSN026,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,14,22BTRSN027,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,15,22BTRSN029,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,16,22BTRSN030,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,17,22BTRSN031,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,18,22BTRSN033,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,19,22BTRSN034,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,20,22BTRSN035,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,21,22BTRSN036,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,22,22BTRSN037,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,23,22BTRSN039,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,24,22BTRSN040,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,25,22BTRSN041,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,26,22BTRSN042,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,27,22BTRSN043,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,28,22BTRSN044,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,29,22BTRSN045,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,30,22BTRSN046,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,31,22BTRSN048,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,32,22BTRSN049,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,33,22BTRSN050,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,34,22BTRSN051,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,35,22BTRSN052,Tst204,22HSS104
13-Nov-25,Slot-4,318A,A,36,22BTRSN053,Tst204,22HSS104
13-Nov-25,Slot-4,318A,B,1,,,
13-Nov-25,Slot-4,318A,B,2,,,
13-Nov-25,Slot-4,318A,B,3,,,
13-Nov-25,Slot-4,318A,B,4,,,
13-Nov-25,Slot-4,318A,B,5,,,
13-Nov-25,Slot-4,318A,B,6,,,
13-Nov-25,Slot-4,318A,B,7,,,
13-Nov-25,Slot-4,318A,B,8,,,
13-Nov-25,Slot-4,318A,B,9,,,
13-Nov-25,Slot-4,318A,B,10,,,
13-Nov-25,Slot-4,318A,B,11,,,
13-Nov-25,Slot-4,318A,B,12,,,
